name,club,position,gw,target_points,fixture_count,form_raw,form_cmp,recent_minutes,minutes_per_team_match,recent_activity,recent_role,recent_opportunity,fixture_raw,fixture_cmp,appearance_rate,live_formula_recreated,pct_fixture_raw,pct_form_raw,pct_minutes_per_team_match,pct_ptm_blocks,pct_ptm_box_touches,pct_ptm_chances,pct_ptm_clearances,pct_ptm_crosses,pct_ptm_dribbles,pct_ptm_goals_prevented,pct_ptm_interceptions,pct_ptm_recoveries,pct_ptm_saves,pct_ptm_saves_inside_box,pct_ptm_sot,pct_ptm_tackles,pct_ptm_xa,pct_ptm_xg,pct_ptm_xgot_faced,ptm_assists,ptm_blocks,ptm_box_touches,ptm_chances,ptm_clearances,ptm_crosses,ptm_dribbles,ptm_final_third_passes,ptm_goals,ptm_goals_conceded,ptm_goals_prevented,ptm_interceptions,ptm_npxg,ptm_recoveries,ptm_saves,ptm_saves_inside_box,ptm_shots,ptm_sot,ptm_tackles,ptm_xa,ptm_xg,ptm_xgot,ptm_xgot_faced,recent_appearances,recent_composite_name,recent_role_weight,seventyfive_plus_rate,sixty_plus_rate,target_start
Angelina Anderson,LA,GK,6,2.0,1,28.0,21.86153846153846,360.0,90.0,35.76923076923077,53.84615384615385,35.76923076923077,57.3,62.959230769230764,1.0,52.905,65.38461538461539,19.23076923076923,53.84615384615385,50.0,50.0,42.30769230769231,65.38461538461539,50.0,50.0,26.923076923076923,50.0,50.0,38.46153846153846,46.15384615384615,46.15384615384615,50.0,26.923076923076923,46.15384615384615,34.61538461538461,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.5,0.0,1.0,-0.09999999999999999,0.0,0.0,7.25,2.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4,keeper_activity,0.0,1.0,1.0,2026-04-26T22:00:00+00:00
Angelina Anderson,LA,GK,7,3.0,1,12.0,11.676923076923076,360.0,90.0,55.0,57.69230769230769,55.0,55.6,35.526153846153846,1.0,49.059999999999995,26.923076923076923,11.538461538461538,57.69230769230769,50.0,50.0,38.46153846153846,76.92307692307692,50.0,50.0,34.61538461538461,50.0,42.30769230769231,73.07692307692308,42.30769230769231,46.15384615384615,96.15384615384616,34.61538461538461,46.15384615384615,57.69230769230769,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.25,0.0,1.5,-0.16,0.0,0.0,6.75,3.25,1.75,0.0,0.0,0.25,0.0,0.0,0.0,1.34,4,keeper_activity,0.0,1.0,1.0,2026-05-03T00:45:00+00:00
Angelina Anderson,LA,GK,8,2.0,1,23.0,20.36153846153846,360.0,90.0,60.38461538461539,57.69230769230769,60.38461538461539,62.1,48.24538461538461,1.0,56.235,42.30769230769231,19.23076923076923,57.69230769230769,50.0,50.0,42.30769230769231,50.0,50.0,42.30769230769231,34.61538461538461,50.0,50.0,69.23076923076923,61.53846153846154,46.15384615384615,96.15384615384616,38.46153846153846,46.15384615384615,73.07692307692308,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.25,0.0,1.5,0.04,0.0,0.0,7.0,3.5,1.75,0.0,0.0,0.25,0.0,0.0,0.0,1.54,4,keeper_activity,0.0,1.0,1.0,2026-05-10T00:45:00+00:00
Angelina Anderson,LA,GK,9,6.0,1,23.0,14.976923076923075,360.0,90.0,48.46153846153845,57.69230769230769,48.46153846153845,46.9,27.53153846153846,1.0,43.315,19.23076923076923,11.538461538461538,57.69230769230769,50.0,50.0,38.46153846153846,57.69230769230769,50.0,42.30769230769231,19.23076923076923,50.0,19.23076923076923,69.23076923076923,46.15384615384615,50.0,92.3076923076923,42.30769230769231,50.0,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,0.0,1.75,-0.195,0.0,0.0,7.5,3.75,1.5,0.0,0.0,0.25,0.0,0.0,0.0,1.555,4,keeper_activity,0.0,1.0,1.0,2026-05-17T22:00:00+00:00
Angelina Anderson,LA,GK,10,10.0,2,38.0,46.4,360.0,90.0,34.54545454545454,54.54545454545455,34.54545454545454,77.0,70.82727272727273,1.0,71.15,68.18181818181819,50.0,54.54545454545455,50.0,50.0,40.90909090909091,22.727272727272727,50.0,50.0,22.727272727272727,50.0,31.818181818181817,50.0,22.727272727272727,50.0,90.9090909090909,40.90909090909091,50.0,31.818181818181817,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.75,0.0,1.25,-0.135,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.115,4,keeper_activity,0.0,1.0,1.0,2026-05-21T02:00:00+00:00
Angelina Anderson,LA,GK,11,1.0,1,46.0,57.55,360.0,90.0,46.66666666666667,62.5,46.66666666666667,55.5,60.4,1.0,54.074999999999996,62.5,62.5,62.5,50.0,50.0,37.5,25.0,50.0,45.833333333333336,20.833333333333332,50.0,62.5,62.5,54.166666666666664,50.0,41.666666666666664,41.666666666666664,50.0,45.833333333333336,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.75,0.0,1.25,-0.09000000000000002,0.0,0.0,8.0,2.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.16,4,keeper_activity,0.0,1.0,1.0,2026-05-31T23:00:00+00:00
Angelina Anderson,LA,GK,12,6.0,1,44.0,68.61666666666666,360.0,90.0,51.66666666666667,66.66666666666667,51.66666666666667,59.7,55.82666666666667,1.0,57.345000000000006,54.166666666666664,79.16666666666667,66.66666666666667,50.0,50.0,41.666666666666664,41.666666666666664,50.0,45.833333333333336,37.5,50.0,50.0,58.333333333333336,41.666666666666664,50.0,41.666666666666664,41.666666666666664,50.0,62.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.25,0.0,1.25,0.06250000000000001,0.0,0.0,8.25,2.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.3125,4,keeper_activity,0.0,1.0,1.0,2026-07-04T02:00:00+00:00
Angelina Anderson,LA,GK,13,15.0,1,44.0,50.892307692307696,360.0,90.0,42.69230769230769,69.23076923076923,42.69230769230769,46.3,27.35153846153846,1.0,45.955,19.23076923076923,53.84615384615385,69.23076923076923,50.0,50.0,46.15384615384615,61.53846153846154,50.0,46.15384615384615,42.30769230769231,50.0,50.0,42.30769230769231,19.23076923076923,50.0,46.15384615384615,34.61538461538461,50.0,57.69230769230769,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.75,0.0,1.25,0.09000000000000001,0.0,0.0,7.25,2.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.34,4,keeper_activity,0.0,1.0,1.0,2026-07-12T00:45:00+00:00
Angelina Anderson,LA,GK,14,7.0,1,59.0,74.23846153846154,360.0,90.0,43.46153846153846,69.23076923076923,43.46153846153846,65.6,81.60307692307691,1.0,64.60999999999999,88.46153846153847,80.76923076923077,69.23076923076923,50.0,50.0,42.30769230769231,73.07692307692308,50.0,50.0,42.30769230769231,50.0,38.46153846153846,57.69230769230769,26.923076923076923,50.0,50.0,34.61538461538461,50.0,34.61538461538461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.75,0.0,1.0,0.3275,0.0,0.0,8.0,3.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.3275000000000001,4,keeper_activity,0.0,1.0,1.0,2026-07-18T22:30:00+00:00
Angelina Anderson,LA,GK,15,3.0,1,75.0,83.75,360.0,90.0,40.0,58.333333333333336,40.0,70.6,82.42999999999999,1.0,71.25999999999999,87.5,87.5,58.333333333333336,50.0,50.0,41.666666666666664,62.5,50.0,45.833333333333336,62.5,50.0,25.0,33.333333333333336,50.0,50.0,45.833333333333336,37.5,50.0,20.833333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,0.0,0.5,0.43500000000000005,0.0,0.0,8.0,3.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.935,4,keeper_activity,0.0,1.0,1.0,2026-07-27T01:00:00+00:00
Angelina Anderson,LA,GK,16,4.0,1,87.0,93.18333333333332,360.0,90.0,70.0,54.166666666666664,70.0,42.3,21.439999999999998,1.0,49.004999999999995,12.5,95.83333333333333,54.166666666666664,50.0,50.0,45.833333333333336,37.5,50.0,45.833333333333336,87.5,50.0,16.666666666666668,70.83333333333333,79.16666666666667,50.0,45.833333333333336,37.5,50.0,45.833333333333336,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.5,0.7425,0.0,0.0,7.75,4.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.2425000000000002,4,keeper_activity,0.0,1.0,1.0,2026-08-01T22:30:00+00:00
Angelina Anderson,LA,GK,17,2.0,1,84.0,92.50769230769231,360.0,90.0,81.92307692307693,57.69230769230769,81.92307692307693,50.6,39.410769230769226,1.0,55.61,34.61538461538461,96.15384615384616,57.69230769230769,50.0,50.0,42.30769230769231,30.76923076923077,50.0,46.15384615384615,96.15384615384616,50.0,73.07692307692308,80.76923076923077,88.46153846153847,50.0,46.15384615384615,38.46153846153846,50.0,65.38461538461539,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.75,0.9575,0.0,0.0,9.5,5.25,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7075,4,keeper_activity,0.0,1.0,1.0,2026-08-10T01:00:00+00:00
Angelina Anderson,LA,GK,18,2.0,1,51.0,58.37692307692307,360.0,90.0,80.1923076923077,57.69230769230769,80.1923076923077,60.5,58.53461538461538,1.0,59.074999999999996,57.69230769230769,61.53846153846154,57.69230769230769,50.0,50.0,34.61538461538461,15.384615384615385,50.0,46.15384615384615,80.76923076923077,50.0,80.76923076923077,88.46153846153847,84.61538461538461,50.0,42.30769230769231,30.76923076923077,50.0,65.38461538461539,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.25,0.5525,0.0,0.0,9.25,4.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8025,4,keeper_activity,0.0,1.0,1.0,2026-08-17T01:00:00+00:00
Angelina Anderson,LA,GK,19,12.0,1,35.0,32.772727272727266,360.0,90.0,85.68181818181817,54.54545454545455,85.68181818181817,52.8,50.839999999999996,1.0,50.129999999999995,50.0,31.818181818181817,54.54545454545455,50.0,50.0,31.818181818181817,4.545454545454546,50.0,45.45454545454545,95.45454545454545,50.0,86.36363636363636,90.9090909090909,86.36363636363636,50.0,50.0,22.727272727272727,50.0,68.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.5,0.42000000000000004,0.0,0.0,9.5,4.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.92,4,keeper_activity,0.0,1.0,1.0,2026-08-24T00:00:00+00:00
Angelina Anderson,LA,GK,20,3.0,2,49.0,58.45,360.0,90.0,77.91666666666666,62.5,77.91666666666666,53.6,53.99666666666666,1.0,52.910000000000004,54.166666666666664,62.5,62.5,50.0,50.0,41.666666666666664,8.333333333333334,50.0,45.833333333333336,87.5,50.0,75.0,83.33333333333333,75.0,50.0,45.833333333333336,25.0,50.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5525,0.0,0.0,9.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5525,4,keeper_activity,0.0,1.0,1.0,2026-08-27T00:00:00+00:00
Angelina Anderson,LA,GK,21,6.0,1,35.0,40.11538461538461,360.0,90.0,52.69230769230769,61.53846153846154,52.69230769230769,40.4,25.581538461538457,1.0,39.589999999999996,19.23076923076923,42.30769230769231,61.53846153846154,50.0,50.0,42.30769230769231,3.8461538461538463,50.0,46.15384615384615,57.69230769230769,50.0,50.0,50.0,42.30769230769231,50.0,42.30769230769231,38.46153846153846,50.0,57.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,0.08750000000000002,0.0,0.0,7.25,2.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3375000000000001,4,keeper_activity,0.0,1.0,1.0,2026-09-05T22:30:00+00:00
Miyabi Moriya,UTA,DEF,5,1.0,1,9.0,18.0125,119.0,29.75,32.171875,7.8125,22.428124999999998,83.1,80.71124999999999,0.5,57.165,79.6875,21.875,7.8125,15.625,20.3125,51.5625,35.9375,73.4375,57.8125,50.0,18.75,25.0,50.0,50.0,28.125,57.8125,39.0625,29.6875,50.0,0.0,0.0,0.25,0.25,2.25,0.25,0.25,3.0,0.0,0.0,,0.5,0.0075,1.75,0.0,0.0,0.25,0.0,1.75,0.0125,0.0075,0.0,,2,fantasy_two_way,0.4,0.25,0.25,2026-04-04T01:00:00+00:00
Miyabi Moriya,UTA,DEF,6,1.0,1,8.0,21.299999999999997,145.0,36.25,36.230000000000004,13.0,26.938000000000002,45.8,31.939999999999998,0.75,32.57,26.0,27.0,13.0,15.0,34.0,61.0,34.0,66.0,65.0,50.0,24.0,32.0,50.0,50.0,34.0,63.0,39.0,31.0,50.0,0.0,0.0,0.5,0.5,2.25,0.25,0.25,3.25,0.0,0.0,,0.5,0.0075,2.25,0.0,0.0,0.25,0.0,1.75,0.0175,0.0075,0.0,,3,fantasy_two_way,0.4,0.25,0.25,2026-04-27T00:00:00+00:00
Miyabi Moriya,UTA,DEF,7,1.0,1,8.0,23.75593220338983,157.0,39.25,49.28813559322034,26.271186440677965,40.081355932203394,40.5,26.98050847457627,1.0,29.125,21.1864406779661,30.508474576271187,26.271186440677965,16.949152542372882,46.610169491525426,61.86440677966102,49.152542372881356,69.49152542372882,61.86440677966102,50.0,50.0,40.67796610169491,50.0,50.0,36.440677966101696,84.7457627118644,44.067796610169495,49.152542372881356,50.0,0.0,0.0,0.5,0.5,2.25,0.25,0.25,3.75,0.0,0.0,,0.75,0.0075,2.75,0.0,0.0,0.25,0.0,2.25,0.02,0.0075,0.0,,4,fantasy_two_way,0.4,0.25,0.25,2026-05-03T00:45:00+00:00
Miyabi Moriya,UTA,DEF,8,6.0,2,8.0,16.775,164.0,41.0,44.03571428571428,24.107142857142858,36.06428571428571,82.0,84.6,1.0,56.1,85.71428571428571,20.535714285714285,24.107142857142858,17.857142857142858,47.32142857142857,41.964285714285715,67.85714285714286,31.25,64.28571428571429,50.0,33.035714285714285,26.785714285714285,50.0,50.0,39.285714285714285,84.82142857142857,27.678571428571427,41.07142857142857,50.0,0.0,0.0,0.5,0.25,3.0,0.0,0.25,3.75,0.0,0.0,,0.5,0.0075,2.0,0.0,0.0,0.25,0.0,2.5,0.01,0.0075,0.0,,4,fantasy_two_way,0.4,0.25,0.25,2026-05-07T02:00:00+00:00
Miyabi Moriya,UTA,DEF,9,1.0,1,23.0,38.340677966101694,125.0,31.25,33.57627118644068,14.40677966101695,25.90847457627119,70.4,80.44203389830508,0.75,53.81,84.7457627118644,44.91525423728814,14.40677966101695,16.10169491525424,30.508474576271187,43.220338983050844,34.74576271186441,71.1864406779661,59.32203389830509,50.0,38.983050847457626,15.254237288135593,50.0,50.0,38.13559322033898,44.91525423728814,48.30508474576271,41.52542372881356,50.0,0.0,0.0,0.25,0.25,1.75,0.25,0.25,4.0,0.0,0.0,,0.75,0.0075,1.0,0.0,0.0,0.5,0.0,1.25,0.030000000000000002,0.0075,0.0,,3,fantasy_two_way,0.4,0.25,0.25,2026-05-18T00:00:00+00:00
Miyabi Moriya,UTA,DEF,11,2.0,1,23.0,38.983333333333334,80.0,20.0,27.825000000000003,17.5,23.695,60.6,62.513333333333335,0.5,47.44,63.333333333333336,45.833333333333336,17.5,19.166666666666668,49.166666666666664,49.166666666666664,20.0,80.0,28.333333333333332,50.0,37.5,10.0,50.0,50.0,34.166666666666664,5.833333333333333,57.5,35.0,50.0,0.0,0.0,0.5,0.25,0.75,0.25,0.0,3.25,0.0,0.0,,0.5,0.0075,0.5,0.0,0.0,0.5,0.0,0.0,0.025,0.0075,0.0,,2,fantasy_two_way,0.4,0.25,0.25,2026-05-30T20:00:00+00:00
Miyabi Moriya,UTA,DEF,13,1.0,1,24.0,46.15161290322581,67.0,16.75,28.42741935483871,10.483870967741936,21.250000000000004,61.1,55.58806451612903,0.5,48.115,53.225806451612904,55.645161290322584,10.483870967741936,17.741935483870968,53.225806451612904,52.41935483870968,8.870967741935484,33.87096774193548,27.419354838709676,50.0,23.387096774193548,8.064516129032258,50.0,50.0,38.70967741935484,39.516129032258064,25.806451612903224,56.45161290322581,50.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,1.75,0.0,0.0,,0.25,0.02,0.5,0.0,0.0,0.25,0.0,0.75,0.005,0.02,0.0,,2,fantasy_two_way,0.4,0.0,0.25,2026-07-11T02:00:00+00:00
Miyabi Moriya,UTA,DEF,14,1.0,1,24.0,46.28333333333333,98.0,24.5,26.25833333333334,12.5,20.755000000000003,60.8,70.74,0.5,47.919999999999995,75.0,55.833333333333336,12.5,13.333333333333334,26.666666666666668,47.5,10.833333333333334,33.333333333333336,25.833333333333332,50.0,24.166666666666668,8.333333333333334,50.0,50.0,31.666666666666668,38.333333333333336,32.5,58.333333333333336,50.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,1.5,0.0,0.0,,0.25,0.02,0.75,0.0,0.0,0.25,0.0,0.75,0.0075,0.02,0.0,,2,fantasy_two_way,0.4,0.0,0.25,2026-07-19T00:45:00+00:00
Miyabi Moriya,UTA,DEF,15,2.0,1,8.0,20.760655737704916,143.0,35.75,39.368852459016395,18.852459016393443,31.162295081967216,43.2,26.73049180327869,0.75,30.880000000000003,19.672131147540984,26.229508196721312,18.852459016393443,12.295081967213115,31.147540983606557,74.59016393442623,11.475409836065573,31.9672131147541,28.688524590163933,50.0,64.75409836065573,19.672131147540984,50.0,50.0,31.9672131147541,49.18032786885246,43.442622950819676,70.49180327868852,50.0,0.0,0.0,0.25,0.5,0.5,0.0,0.0,2.0,0.0,0.0,,1.0,0.035,1.25,0.0,0.0,0.75,0.0,1.0,0.015,0.035,0.0,,3,fantasy_two_way,0.4,0.0,0.25,2026-07-25T23:45:00+00:00
Miyabi Moriya,UTA,DEF,16,7.0,2,9.0,24.05593220338983,142.0,35.5,40.50847457627119,22.88135593220339,33.45762711864407,75.6,76.06983050847457,0.75,52.29,76.27118644067797,30.508474576271187,22.88135593220339,38.13559322033898,11.864406779661017,70.33898305084746,16.10169491525424,73.72881355932203,25.423728813559322,50.0,57.6271186440678,24.576271186440678,50.0,50.0,28.8135593220339,38.13559322033898,70.33898305084746,55.08474576271186,50.0,0.0,0.25,0.0,0.5,0.75,0.25,0.0,1.75,0.0,0.0,,0.75,0.015,1.5,0.0,0.0,0.5,0.0,0.75,0.045000000000000005,0.015,0.0,,3,fantasy_two_way,0.4,0.0,0.25,2026-07-30T01:00:00+00:00
Miyabi Moriya,UTA,DEF,17,1.0,1,28.0,45.12131147540983,223.0,55.75,53.959016393442624,33.60655737704918,45.81803278688524,41.5,35.40081967213114,1.0,36.775,32.78688524590164,52.459016393442624,33.60655737704918,45.90163934426229,29.508196721311474,82.78688524590164,27.049180327868854,86.88524590163935,54.09836065573771,50.0,77.04918032786885,32.78688524590164,50.0,50.0,28.688524590163933,63.114754098360656,95.90163934426229,45.08196721311475,50.0,0.25,0.25,0.25,0.75,1.25,0.5,0.25,4.75,0.0,0.0,,1.25,0.015,2.0,0.0,0.0,0.5,0.0,1.25,0.21750000000000003,0.015,0.0,,4,fantasy_two_way,0.4,0.25,0.5,2026-08-08T20:00:00+00:00
Miyabi Moriya,UTA,DEF,18,10.0,1,28.0,47.288888888888884,268.0,67.0,51.50793650793651,42.06349206349206,47.730158730158735,65.6,76.34666666666665,1.0,52.44,80.95238095238095,55.55555555555556,42.06349206349206,46.82539682539682,73.80952380952381,72.22222222222223,40.476190476190474,91.26984126984127,76.19047619047619,50.0,28.571428571428573,33.333333333333336,50.0,50.0,34.92063492063492,76.19047619047619,96.03174603174604,18.253968253968253,50.0,0.25,0.25,1.0,0.5,1.75,0.75,0.5,4.75,0.0,0.0,,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.75,0.22500000000000003,0.0,0.0,,4,fantasy_two_way,0.4,0.5,0.75,2026-08-15T02:00:00+00:00
Miyabi Moriya,UTA,DEF,19,0.0,1,53.0,80.56101694915253,295.0,73.75,59.59322033898305,51.69491525423729,56.43389830508475,48.0,39.31525423728813,1.0,49.75,35.59322033898305,92.37288135593221,51.69491525423729,48.30508474576271,88.98305084745763,80.50847457627118,39.83050847457627,90.67796610169492,92.37288135593221,50.0,55.932203389830505,30.508474576271187,50.0,50.0,82.20338983050847,55.932203389830505,95.76271186440678,87.28813559322033,50.0,0.25,0.25,1.75,0.75,1.5,0.75,1.0,5.0,0.25,0.0,,1.0,0.0725,2.0,0.0,0.0,0.25,0.25,1.25,0.20750000000000002,0.0725,0.075,,4,fantasy_two_way,0.4,0.75,0.75,2026-08-22T02:00:00+00:00
Miyabi Moriya,UTA,DEF,20,2.0,1,52.0,78.23157894736842,360.0,90.0,69.98245614035088,80.70175438596492,74.27017543859648,44.9,39.87350877192982,1.0,47.385,37.719298245614034,89.47368421052632,80.70175438596492,70.17543859649123,92.10526315789474,80.70175438596492,47.36842105263158,88.59649122807018,91.2280701754386,50.0,86.84210526315789,29.82456140350877,50.0,50.0,84.21052631578948,71.05263157894737,95.6140350877193,86.84210526315789,50.0,0.25,0.5,2.0,0.75,2.25,0.75,1.0,6.25,0.25,0.0,,1.75,0.08499999999999999,2.25,0.0,0.0,0.5,0.25,1.75,0.20500000000000002,0.08499999999999999,0.075,,4,fantasy_two_way,0.4,1.0,1.0,2026-08-29T23:00:00+00:00
Miyabi Moriya,UTA,DEF,21,1.0,1,33.0,60.864912280701745,333.0,83.25,62.6578947368421,56.14035087719298,60.050877192982455,63.6,81.71157894736842,1.0,52.89,89.47368421052632,72.80701754385964,56.14035087719298,64.91228070175438,97.36842105263158,76.3157894736842,35.96491228070175,85.96491228070175,88.59649122807018,50.0,74.56140350877193,32.45614035087719,50.0,50.0,83.33333333333333,61.40350877192982,60.526315789473685,90.35087719298245,50.0,0.0,0.5,2.5,0.75,1.75,0.5,1.0,6.5,0.25,0.0,,1.5,0.09999999999999999,2.25,0.0,0.0,0.75,0.25,1.5,0.0425,0.09999999999999999,0.075,,4,fantasy_two_way,0.4,0.75,1.0,2026-09-05T01:30:00+00:00
Savy King,LA,DEF,19,1.0,1,21.0,32.40169491525423,24.0,6.0,20.33898305084746,2.542372881355932,13.220338983050848,52.8,55.585762711864405,0.25,41.67,56.779661016949156,37.28813559322034,2.542372881355932,48.30508474576271,12.711864406779661,48.30508474576271,7.627118644067797,29.661016949152543,19.491525423728813,50.0,18.64406779661017,16.949152542372882,50.0,50.0,35.59322033898305,5.932203389830509,9.322033898305085,20.338983050847457,50.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,1.5,0.0,0.0,,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,,1,fantasy_two_way,0.4,0.0,0.0,2026-08-24T00:00:00+00:00
Savy King,LA,DEF,20,6.0,2,20.0,26.877192982456137,46.0,11.5,21.491228070175442,2.6315789473684212,13.947368421052634,53.6,61.51859649122807,0.5,41.84,64.91228070175438,29.82456140350877,2.6315789473684212,50.0,12.280701754385966,50.87719298245614,20.17543859649123,28.94736842105263,20.17543859649123,50.0,14.912280701754385,13.157894736842104,50.0,50.0,35.96491228070175,9.649122807017545,8.771929824561404,16.666666666666668,50.0,0.25,0.25,0.0,0.25,1.0,0.0,0.0,1.75,0.0,0.0,,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0025,0.0,0.0,,2,fantasy_two_way,0.4,0.0,0.0,2026-08-27T00:00:00+00:00
Savy King,LA,DEF,21,6.0,1,33.0,60.864912280701745,164.0,41.0,44.8421052631579,21.05263157894737,35.32631578947368,40.4,24.400701754385963,1.0,37.81,17.54385964912281,72.80701754385964,21.05263157894737,64.91228070175438,10.526315789473685,76.3157894736842,40.35087719298246,71.05263157894737,57.01754385964912,50.0,29.82456140350877,32.45614035087719,50.0,50.0,35.08771929824562,42.98245614035088,73.6842105263158,44.73684210526316,50.0,0.5,0.5,0.0,0.75,2.0,0.25,0.25,4.0,0.0,0.0,,0.5,0.01,2.25,0.0,0.0,0.5,0.0,1.0,0.0675,0.01,0.0,,4,fantasy_two_way,0.4,0.0,0.25,2026-09-05T22:30:00+00:00
Megan Reid,DEN,DEF,5,8.0,1,38.0,45.30625,189.0,47.25,36.390625,20.3125,29.959374999999998,46.4,18.295,1.0,43.46,6.25,48.4375,20.3125,78.125,56.25,21.875,32.8125,31.25,21.875,50.0,18.75,15.625,50.0,50.0,28.125,35.9375,3.125,70.3125,50.0,0.0,0.75,0.75,0.0,2.0,0.0,0.0,1.25,0.0,0.0,,0.5,0.052500000000000005,1.5,0.0,0.0,0.5,0.0,1.0,0.0,0.052500000000000005,0.0,,4,fantasy_two_way,0.4,0.25,0.5,2026-04-05T00:45:00+00:00
Megan Reid,DEN,DEF,6,1.0,1,61.0,83.39999999999999,275.0,68.75,59.84,37.0,50.70400000000001,52.4,39.519999999999996,1.0,55.41,34.0,93.0,37.0,92.0,74.0,43.0,76.0,66.0,27.0,50.0,62.0,32.0,50.0,50.0,34.0,46.0,49.0,64.0,50.0,0.0,1.5,1.25,0.25,4.25,0.25,0.0,3.0,0.0,0.0,,1.0,0.052500000000000005,2.25,0.0,0.0,0.75,0.0,1.25,0.03,0.052500000000000005,0.0,,4,fantasy_two_way,0.4,0.5,0.75,2026-04-26T00:45:00+00:00
Megan Reid,DEN,DEF,15,1.0,1,46.0,77.48852459016393,63.0,15.75,14.442622950819672,9.01639344262295,12.272131147540982,34.3,18.3227868852459,0.25,38.394999999999996,11.475409836065573,90.98360655737704,9.01639344262295,12.295081967213115,10.655737704918034,18.0327868852459,17.21311475409836,31.9672131147541,28.688524590163933,50.0,10.655737704918034,16.39344262295082,50.0,50.0,31.9672131147541,16.39344262295082,14.754098360655737,13.114754098360656,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.75,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0025,0.0,0.0,,1,fantasy_two_way,0.4,0.0,0.25,2026-07-26T23:00:00+00:00
Megan Reid,DEN,DEF,18,2.0,1,15.0,27.277777777777775,6.0,1.5,10.682539682539682,5.555555555555555,8.631746031746031,36.8,17.706666666666663,0.25,29.169999999999998,9.523809523809524,32.53968253968254,5.555555555555555,15.873015873015873,14.285714285714286,15.873015873015873,4.761904761904762,29.365079365079364,20.634920634920636,50.0,5.555555555555555,3.9682539682539684,50.0,50.0,34.92063492063492,15.873015873015873,7.142857142857143,18.253968253968253,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,1,fantasy_two_way,0.4,0.0,0.0,2026-08-15T02:00:00+00:00
Megan Reid,DEN,DEF,20,2.0,1,8.0,11.610526315789473,74.0,18.5,19.97368421052632,4.385964912280702,13.738596491228071,77.1,91.28789473684209,0.25,52.91499999999999,97.36842105263158,13.157894736842104,4.385964912280702,19.29824561403509,35.08771929824562,17.54385964912281,20.17543859649123,28.94736842105263,20.17543859649123,50.0,14.912280701754385,5.2631578947368425,50.0,50.0,35.96491228070175,2.6315789473684212,76.3157894736842,16.666666666666668,50.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.75,0.0,0.0,,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,,1,fantasy_two_way,0.4,0.0,0.25,2026-08-30T00:45:00+00:00
